ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.2.100,94,6,192.168.2.203,1524372649.896161,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.896517,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.896781,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.897148,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.897488,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.897919,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.898184,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.898587,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.898842,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.89926,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.89957,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.899922,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.900228,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.900586,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.900988,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.901296,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.901777,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.902237,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.902551,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.902852,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.903166,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.90352,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.903786,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.90414,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.904503,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.904819,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.905129,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.905502,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.905764,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.906142,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.906445,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.906758,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.907079,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.907427,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.907701,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.908147,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.908462,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.908775,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.909092,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.90946,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.909728,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.91008,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.91034,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.91069,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.910998,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.911304,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.91161,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.911963,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.912236,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.912583,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.912839,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.913205,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.913635,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.913994,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.914434,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.91475,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.915224,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.915586,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.915841,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.91619,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.9165,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.916804,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.917114,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.917783,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.918253,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.91884,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.919262,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.919867,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.920361,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.921039,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.92153,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.922039,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.922497,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.923047,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.923479,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.923982,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.924407,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.924953,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.925645,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.926162,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.926611,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.927306,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.927757,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.928672,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.92909,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.929611,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.930032,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.930686,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.931098,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.932043,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.932521,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.933084,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.933655,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.934124,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.934804,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.935584,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.935933,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.936509,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.937603,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.938265,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.938646,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.939165,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.939657,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.940127,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.940661,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.941153,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.941664,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.942262,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.942627,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.943092,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.943499,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.944053,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.944571,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.945134,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.945588,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.946099,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.946624,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.947129,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.948068,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.950108,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.950613,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.951136,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.951863,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.952395,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.952825,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.95335,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.953915,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.954485,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.954944,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.95544,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.955936,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.956387,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.956786,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.957414,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.95788,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.958392,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.958751,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.959366,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.959774,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.96145,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.962064,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.962564,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.962995,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.963486,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.963879,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.964489,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.964891,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.96543,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.965948,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.966408,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.96689,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.968112,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.968835,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.969474,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.969986,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.970688,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.971027,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.9717,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.972205,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.972669,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.975096,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.975617,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.976004,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.976626,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.97702,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.977715,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.978048,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.978606,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.97904,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.979636,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.980057,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.980597,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.981022,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.981658,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.982096,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.982693,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.983206,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.983686,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.984171,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.984632,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.985012,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.985623,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.986014,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.986718,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.98718,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.987692,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.988162,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.988622,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.989186,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.98967,64,23,A,51192
192.168.2.100,94,6,192.168.2.203,1524372649.990041,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.990721,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.991192,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.991734,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.992151,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.992663,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.993188,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.993673,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.994424,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.994993,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.99547,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.996074,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.996437,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.997043,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.997482,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.997947,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372649.998403,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.998925,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372649.999381,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372649.999975,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372650.000382,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.001095,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372650.001605,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.002196,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372650.002585,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.003006,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372650.003518,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.004009,64,23,A,51192
192.168.2.100,92,6,192.168.2.203,1524372650.004601,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.005248,64,23,A,51192
192.168.2.100,96,6,192.168.2.203,1524372650.005604,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.008508,64,23,A,51192
192.168.2.203,79,6,192.168.2.100,1524372650.008968,64,23,PA,51192
192.168.2.100,92,6,192.168.2.203,1524372650.009635,64,51192,PA,23
192.168.2.100,52,6,192.168.2.203,1524372650.010184,64,51192,A,23
192.168.2.100,1500,6,192.168.2.203,1524372650.010618,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.011373,64,23,A,51192
192.168.2.100,59,6,192.168.2.203,1524372650.011861,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.012644,64,23,PA,51192
192.168.2.100,54,6,192.168.2.203,1524372650.013422,64,51192,PA,23
192.168.2.203,916,6,192.168.2.100,1524372650.014022,64,23,PA,51192
192.168.2.100,92,6,192.168.2.203,1524372650.014692,64,51192,PA,23
192.168.2.100,1500,6,192.168.2.203,1524372650.015219,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.015792,64,23,A,51192
192.168.2.100,83,6,192.168.2.203,1524372650.016294,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.016813,64,23,PA,51192
192.168.2.100,1500,6,192.168.2.203,1524372650.017446,64,51192,A,23
192.168.2.203,376,6,192.168.2.100,1524372650.018292,64,23,PA,51192
192.168.2.100,58,6,192.168.2.203,1524372650.019159,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.01976,64,23,PA,51192
192.168.2.100,54,6,192.168.2.203,1524372650.020288,64,51192,PA,23
192.168.2.203,889,6,192.168.2.100,1524372650.020897,64,23,PA,51192
192.168.2.100,376,6,192.168.2.203,1524372650.021367,64,51192,PA,23
192.168.2.100,1500,6,192.168.2.203,1524372650.022264,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.022791,64,23,A,51192
192.168.2.100,56,6,192.168.2.203,1524372650.023167,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.023672,64,23,PA,51192
192.168.2.100,220,6,192.168.2.203,1524372650.026303,64,51192,PA,23
192.168.2.203,376,6,192.168.2.100,1524372650.026909,64,23,PA,51192
192.168.2.100,79,6,192.168.2.203,1524372650.027448,64,51192,PA,23
192.168.2.203,133,6,192.168.2.100,1524372650.028119,64,23,PA,51192
192.168.2.100,376,6,192.168.2.203,1524372650.028782,64,51192,PA,23
192.168.2.100,1500,6,192.168.2.203,1524372650.030492,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.031754,64,23,A,51192
192.168.2.100,69,6,192.168.2.203,1524372650.032181,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.032872,64,23,PA,51192
192.168.2.100,1500,6,192.168.2.203,1524372650.033915,64,51192,A,23
192.168.2.203,889,6,192.168.2.100,1524372650.0345,64,23,PA,51192
192.168.2.100,61,6,192.168.2.203,1524372650.035074,64,51192,PA,23
192.168.2.203,943,6,192.168.2.100,1524372650.035652,64,23,PA,51192
192.168.2.100,889,6,192.168.2.203,1524372650.036354,64,51192,PA,23
192.168.2.100,1500,6,192.168.2.203,1524372650.036921,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.037618,64,23,A,51192
192.168.2.100,55,6,192.168.2.203,1524372650.038316,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.038957,64,23,PA,51192
192.168.2.100,54,6,192.168.2.203,1524372650.039642,64,51192,PA,23
192.168.2.203,376,6,192.168.2.100,1524372650.040126,64,23,PA,51192
192.168.2.100,92,6,192.168.2.203,1524372650.040693,64,51192,PA,23
192.168.2.100,1500,6,192.168.2.203,1524372650.041933,64,51192,A,23
192.168.2.203,52,6,192.168.2.100,1524372650.042948,64,23,A,51192
192.168.2.100,54,6,192.168.2.203,1524372650.043509,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.044444,64,23,PA,51192
192.168.2.100,54,6,192.168.2.203,1524372650.045115,64,51192,PA,23
192.168.2.203,916,6,192.168.2.100,1524372650.045721,64,23,PA,51192
192.168.2.100,92,6,192.168.2.203,1524372650.046319,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.04694,64,23,PA,51192
192.168.2.100,54,6,192.168.2.203,1524372650.047485,64,51192,PA,23
192.168.2.203,79,6,192.168.2.100,1524372650.04804,64,23,PA,51192
192.168.2.100,92,6,192.168.2.203,1524372650.048528,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.056628,64,23,A,51192
192.168.2.100,433,6,192.168.2.203,1524372650.076735,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.07824,64,23,A,51192
192.168.2.203,79,6,192.168.2.100,1524372650.079946,64,23,PA,51192
192.168.2.100,95,6,192.168.2.203,1524372650.080501,64,51192,PA,23
192.168.2.203,265,6,192.168.2.100,1524372650.081602,64,23,PA,51192
192.168.2.100,53,6,192.168.2.203,1524372650.082596,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.087657,64,23,A,51192
192.168.2.100,78,6,192.168.2.203,1524372650.088188,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.088676,64,23,A,51192
192.168.2.100,95,6,192.168.2.203,1524372650.089885,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.090725,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.09164,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.092259,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.093256,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.09482,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.095362,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.09617,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.096739,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.097517,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.09834,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.098916,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.09936,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.099818,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.100574,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.101811,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.105053,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.105612,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.10638,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.106874,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.107384,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.108099,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.108671,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.109482,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.109893,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.110376,64,23,A,51192
192.168.2.100,53,6,192.168.2.203,1524372650.111061,64,51192,PA,23
192.168.2.203,52,6,192.168.2.100,1524372650.111624,64,23,A,51192
